angle,speed_l,speed_r,v_pwm,w_pwm
0.000000,55.127178,355181.000000,0.004907,-0.005850
0.000000,55.127609,355182.000000,0.005085,0.085703
0.000000,55.127399,355183.000000,0.004912,-0.043997
0.000000,55.127670,355184.000000,0.004956,0.055185
0.000000,55.127979,355185.000000,0.005001,0.062815
0.000000,55.127949,355186.000000,0.004907,-0.005850
0.000000,55.127571,355187.000000,0.005085,-0.074515
0.000000,55.127850,355188.000000,0.004937,0.055185
0.000000,55.127701,355189.000000,0.004950,-0.028738
0.000000,55.128262,355190.000000,0.005087,0.108591
0.000000,55.128010,355191.000000,0.004859,-0.051626
0.000000,55.127781,355192.000000,0.005105,-0.043997
0.000000,55.128181,355193.000000,0.006325,0.062815
0.000000,55.127991,355194.000000,0.005054,-0.036368
0.000000,55.128620,355195.000000,0.005017,0.123850
0.000000,55.128590,355196.000000,0.004898,-0.005850
0.000000,55.128181,355197.000000,0.005502,-0.074515
0.000000,55.128681,355198.000000,0.005377,0.093332
0.000000,55.130299,355199.000000,0.005033,0.322214
0.000000,55.131039,355200.000000,0.004793,0.154367
0.000000,55.131378,355201.000000,0.004833,0.070444
0.000000,55.131538,355202.000000,0.004960,0.032297
0.000000,55.130501,355203.000000,0.004893,-0.211844
0.000000,55.131840,355204.000000,0.004812,0.276438
0.000000,55.132431,355205.000000,0.004840,0.123850
0.000000,55.132259,355206.000000,0.004753,-0.036368
0.000000,55.132500,355207.000000,0.004943,0.047556
0.000000,55.132820,355208.000000,0.005059,0.062815
0.000000,55.133091,355209.000000,0.004923,0.055185
0.000000,55.133209,355210.000000,0.005009,0.024668
0.000000,55.133530,355211.000000,0.005073,0.062815
0.000000,55.134041,355212.000000,0.005049,0.100961
0.000000,55.134899,355213.000000,0.004825,0.177255
0.000000,55.135052,355214.000000,0.004819,0.032297
0.000000,55.135208,355215.000000,0.004938,0.032297
0.000000,55.135830,355216.000000,0.004971,0.123850
0.000000,55.136311,355217.000000,0.005199,0.093332
0.000000,55.136971,355218.000000,0.005326,0.123850
0.000000,55.136871,355219.000000,0.004893,-0.021109
0.000000,55.136879,355220.000000,0.005012,0.001779
0.000000,55.136581,355221.000000,0.004936,-0.059256
0.000000,55.136471,355222.000000,0.005026,-0.021109
0.000000,55.136410,355223.000000,0.004915,-0.013479
0.000000,55.136261,355224.000000,0.004998,-0.028738
0.000000,55.136269,355225.000000,0.004978,0.001779
0.000000,55.136360,355226.000000,0.004967,0.017038
0.000000,55.136780,355227.000000,0.004926,0.085703
0.000000,55.136860,355228.000000,0.004990,0.017038
0.000000,55.136200,355229.000000,0.006359,-0.105032
0.000000,55.135769,355230.000000,0.004809,-0.089773
0.000000,55.135731,355231.000000,0.005146,-0.005850
0.000000,55.135818,355232.000000,0.005135,0.017038
0.000000,55.136360,355233.000000,0.004919,0.108591
0.000000,55.136841,355234.000000,0.004777,0.100961
0.000000,55.136730,355235.000000,0.004848,-0.021109
0.000000,55.137821,355236.000000,0.004880,0.223032
0.000000,55.137470,355237.000000,0.005299,-0.066885
0.000000,55.137402,355238.000000,0.005218,-0.013479
0.000000,55.136822,355239.000000,0.005115,-0.112662
0.000000,55.135231,355240.000000,0.004872,-0.326285
0.000000,55.135872,355241.000000,0.004878,0.131479
0.000000,55.136181,355242.000000,0.004882,0.062815
0.000000,55.136379,355243.000000,0.004995,0.039926
0.000000,55.135201,355244.000000,0.005005,-0.234732
0.000000,55.135059,355245.000000,0.004730,-0.028738
0.000000,55.134850,355246.000000,0.004928,-0.043997
0.000000,55.134972,355247.000000,0.005047,0.024668
0.000000,55.134899,355248.000000,0.004987,-0.013479
0.000000,55.135368,355249.000000,0.005039,0.093332
0.000000,55.135719,355250.000000,0.004912,0.070444
0.000000,55.135422,355251.000000,0.005065,-0.059256
0.000000,55.135349,355252.000000,0.004955,-0.013479
0.000000,55.135891,355253.000000,0.005038,0.108591
0.000000,55.136230,355254.000000,0.004788,0.070444
0.000000,55.136169,355255.000000,0.004918,-0.013479
0.000000,55.135799,355256.000000,0.004897,-0.074515
0.000000,55.136341,355257.000000,0.005037,0.108591
0.000000,55.136551,355258.000000,0.005146,0.039926
0.000000,55.135811,355259.000000,0.006146,-0.120291
0.000000,55.135780,355260.000000,0.004778,-0.005850
0.000000,55.135719,355261.000000,0.005190,-0.013479
0.000000,55.135311,355262.000000,0.004914,-0.082144
0.000000,55.135059,355263.000000,0.004933,-0.051626
0.000000,55.135101,355264.000000,0.004915,0.009409
0.000000,55.134960,355265.000000,0.006709,-0.021109
0.000000,55.135651,355266.000000,0.004955,0.139108
0.000000,55.135620,355267.000000,0.004886,-0.005850
0.000000,55.135120,355268.000000,0.005204,-0.097403
0.000000,55.135010,355269.000000,0.005079,-0.021109
0.000000,55.135891,355270.000000,0.004977,0.177255
0.000000,55.135479,355271.000000,0.005038,-0.082144
0.000000,55.135189,355272.000000,0.004935,-0.059256
0.000000,55.135540,355273.000000,0.005011,0.070444
0.000000,55.135590,355274.000000,0.004879,0.009409
0.000000,55.135712,355275.000000,0.005071,0.024668
0.000000,55.136169,355276.000000,0.004883,0.093332
0.000000,55.136318,355277.000000,0.004896,0.032297
0.000000,55.136372,355278.000000,0.005351,0.009409
0.000000,55.136009,355279.000000,0.005490,-0.066885
0.000000,55.136051,355280.000000,0.005016,0.009409
0.000000,55.136181,355281.000000,0.005113,0.024668
0.000000,55.137230,355282.000000,0.004906,0.215402
0.000000,55.137531,355283.000000,0.004722,0.062815
0.000000,55.137772,355284.000000,0.004992,0.047556
0.000000,55.137859,355285.000000,0.005054,0.017038
0.000000,55.138241,355286.000000,0.005003,0.078073
0.000000,55.138248,355287.000000,0.004965,0.001779
0.000000,55.139061,355288.000000,0.004997,0.161997
0.000000,55.139439,355289.000000,0.004884,0.078073
0.000000,55.139221,355290.000000,0.005145,-0.043997
0.000000,55.139950,355291.000000,0.004984,0.146738
0.000000,55.140179,355292.000000,0.004859,0.047556
0.000000,55.140800,355293.000000,0.004969,0.123850
0.000000,55.141579,355294.000000,0.004827,0.161997
0.000000,55.142109,355295.000000,0.004833,0.108591
0.000000,55.142410,355296.000000,0.004840,0.062815
0.000000,55.143311,355297.000000,0.004879,0.184885
0.000000,55.143360,355298.000000,0.005179,0.009409
0.000000,55.143959,355299.000000,0.005481,0.108591
0.000000,55.145020,355300.000000,0.006296,0.169626
0.000000,55.144852,355301.000000,0.004821,-0.036368
0.000000,55.144032,355302.000000,0.004945,-0.166067
0.000000,55.144440,355303.000000,0.004842,0.085703
0.000000,55.144981,355304.000000,0.004921,0.108591
0.000000,55.144989,355305.000000,0.004785,0.001779
0.000000,55.144760,355306.000000,0.005027,-0.043997
0.000000,55.145500,355307.000000,0.005034,0.146738
0.000000,55.145329,355308.000000,0.004797,-0.036368
0.000000,55.145451,355309.000000,0.005117,0.024668
0.000000,55.145859,355310.000000,0.005199,0.078073
0.000000,55.145599,355311.000000,0.005034,-0.051626
0.000000,55.145760,355312.000000,0.004896,0.032297
0.000000,55.145691,355313.000000,0.005040,-0.013479
0.000000,55.145321,355314.000000,0.004909,-0.074515
0.000000,55.146172,355315.000000,0.004998,0.169626
0.000000,55.146870,355316.000000,0.004816,0.146738
0.000000,55.146839,355317.000000,0.004898,-0.005850
0.000000,55.147362,355318.000000,0.005569,0.093332
0.000000,55.147289,355319.000000,0.005385,-0.013479
0.000000,55.147411,355320.000000,0.005020,0.024668
0.000000,55.148109,355321.000000,0.005012,0.139108
0.000000,55.148258,355322.000000,0.004755,0.032297
0.000000,55.148232,355323.000000,0.004952,-0.005850
0.000000,55.148739,355324.000000,0.005080,0.100961
0.000000,55.149052,355325.000000,0.004861,0.062815
0.000000,55.148491,355326.000000,0.004944,-0.112662
0.000000,55.148319,355327.000000,0.004833,-0.036368
0.000000,55.148560,355328.000000,0.005105,0.047556
0.000000,55.148079,355329.000000,0.004955,-0.097403
0.000000,55.148670,355330.000000,0.005167,0.116220
0.000000,55.148682,355331.000000,0.004822,0.001779
0.000000,55.148499,355332.000000,0.004972,-0.036368
0.000000,55.148701,355333.000000,0.004935,0.039926
0.000000,55.149170,355334.000000,0.005015,0.093332
0.000000,55.149441,355335.000000,0.004894,0.055185
0.000000,55.149590,355336.000000,0.006233,0.024668
0.000000,55.150200,355337.000000,0.004934,0.123850
0.000000,55.150490,355338.000000,0.005204,0.055185
0.000000,55.149879,355339.000000,0.005037,-0.120291
0.000000,55.149139,355340.000000,0.005157,-0.143179
0.000000,55.148628,355341.000000,0.004878,-0.105032
0.000000,55.147820,355342.000000,0.004872,-0.166067
0.000000,55.148022,355343.000000,0.004881,0.039926
0.000000,55.148140,355344.000000,0.004984,0.024668
0.000000,55.147961,355345.000000,0.004934,-0.036368
0.000000,55.147888,355346.000000,0.004956,-0.013479
0.000000,55.147980,355347.000000,0.005056,0.017038
0.000000,55.148418,355348.000000,0.005156,0.085703
0.000000,55.147209,355349.000000,0.004991,-0.242361
0.000000,55.147369,355350.000000,0.004945,0.032297
0.000000,55.147270,355351.000000,0.004994,-0.021109
0.000000,55.147049,355352.000000,0.005003,-0.043997
0.000000,55.147362,355353.000000,0.005007,0.062815
0.000000,55.147518,355354.000000,0.004991,0.032297
0.000000,55.147491,355355.000000,0.004913,-0.005850
0.000000,55.147301,355356.000000,0.005114,-0.036368
0.000000,55.147350,355357.000000,0.004984,0.009409
0.000000,55.147781,355358.000000,0.005074,0.085703
0.000000,55.148159,355359.000000,0.005381,0.070444
0.000000,55.149551,355360.000000,0.005325,0.261179
0.000000,55.149342,355361.000000,0.004768,-0.043997
0.000000,55.149509,355362.000000,0.005057,0.032297
0.000000,55.149891,355363.000000,0.004982,0.078073
0.000000,55.150318,355364.000000,0.004978,0.085703
0.000000,55.149879,355365.000000,0.004944,-0.089773
0.000000,55.149929,355366.000000,0.005055,0.009409
0.000000,55.148949,355367.000000,0.005138,-0.188956
0.000000,55.149490,355368.000000,0.004902,0.108591
0.000000,55.150280,355369.000000,0.004869,0.161997
0.000000,55.150478,355370.000000,0.005032,0.039926
0.000000,55.151241,355371.000000,0.004912,0.154367
0.000000,55.151112,355372.000000,0.006107,-0.021109
0.000000,55.151081,355373.000000,0.004918,-0.005850
0.000000,55.151241,355374.000000,0.005134,0.032297
0.000000,55.151131,355375.000000,0.004979,-0.021109
0.000000,55.150990,355376.000000,0.004948,-0.028738
0.000000,55.151119,355377.000000,0.005024,0.024668
0.000000,55.150681,355378.000000,0.004874,-0.089773
0.000000,55.150650,355379.000000,0.005345,-0.005850
0.000000,55.151180,355380.000000,0.008515,0.062815
0.000000,55.150959,355381.000000,0.005022,-0.043997
0.000000,55.150928,355382.000000,0.004955,-0.005850
0.000000,55.149910,355383.000000,0.005191,-0.196585
0.000000,55.149948,355384.000000,0.004884,0.009409
0.000000,55.150120,355385.000000,0.005041,0.032297
0.000000,55.150280,355386.000000,0.004921,0.032297
0.000000,55.150742,355387.000000,0.004961,0.093332
0.000000,55.150711,355388.000000,0.004969,-0.005850
0.000000,55.150360,355389.000000,0.005238,-0.066885
0.000000,55.150089,355390.000000,0.006033,-0.043997
0.000000,55.149521,355391.000000,0.005425,-0.105032
0.000000,55.148979,355392.000000,0.004780,-0.112662
0.000000,55.149719,355393.000000,0.004805,0.154367
0.000000,55.149220,355394.000000,0.004780,-0.105032
0.000000,55.148979,355395.000000,0.004731,-0.051626
0.000000,55.148750,355396.000000,0.005022,-0.043997
0.000000,55.148880,355397.000000,0.004978,0.024668
0.000000,55.149090,355398.000000,0.005446,0.039926
0.000000,55.149139,355399.000000,0.005181,0.009409
0.000000,55.149231,355400.000000,0.005152,0.017038
0.000000,55.149349,355401.000000,0.004919,0.024668
0.000000,55.149590,355402.000000,0.004956,0.047556
0.000000,55.150181,355403.000000,0.005044,0.116220
0.000000,55.150219,355404.000000,0.004748,0.009409
0.000000,55.150841,355405.000000,0.005031,0.123850
0.000000,55.151360,355406.000000,0.004756,0.108591
0.000000,55.151840,355407.000000,0.006196,0.078073
0.000000,55.151970,355408.000000,0.005138,0.024668
0.000000,55.152210,355409.000000,0.004969,0.047556
0.000000,55.152710,355410.000000,0.004990,0.100961
0.000000,55.152760,355411.000000,0.004863,0.009409
0.000000,55.152260,355412.000000,0.005141,-0.097403
0.000000,55.151878,355413.000000,0.005001,-0.074515
0.000000,55.152191,355414.000000,0.004972,0.062815
0.000000,55.151859,355415.000000,0.004956,-0.066885
0.000000,55.152328,355416.000000,0.005042,0.093332
0.000000,55.152271,355417.000000,0.004946,-0.013479
0.000000,55.152439,355418.000000,0.005399,0.032297
0.000000,55.152908,355419.000000,0.005004,0.093332
0.000000,55.153481,355420.000000,0.005267,0.108591
0.000000,55.153561,355421.000000,0.004891,0.017038
0.000000,55.154251,355422.000000,0.004938,0.139108
0.000000,55.154148,355423.000000,0.004824,-0.021109
0.000000,55.153320,355424.000000,0.004971,-0.166067
0.000000,55.153111,355425.000000,0.004848,-0.043997
0.000000,55.153389,355426.000000,0.005080,0.055185
0.000000,55.153400,355427.000000,0.005002,0.001779
0.000000,55.152740,355428.000000,0.005149,-0.127920
0.000000,55.151569,355429.000000,0.004834,-0.242361
0.000000,55.151871,355430.000000,0.004853,0.062815
0.000000,55.151619,355431.000000,0.004986,-0.051626
0.000000,55.151970,355432.000000,0.004991,0.070444
0.000000,55.152088,355433.000000,0.004933,0.024668
0.000000,55.151718,355434.000000,0.004926,-0.074515
0.000000,55.152340,355435.000000,0.004951,0.123850
0.000000,55.152531,355436.000000,0.004789,0.039926
0.000000,55.152420,355437.000000,0.004930,-0.021109
0.000000,55.153080,355438.000000,0.005010,0.131479
0.000000,55.152969,355439.000000,0.005215,-0.021109
0.000000,55.153900,355440.000000,0.005229,0.177255
0.000000,55.153950,355441.000000,0.004808,0.009409
0.000000,55.154499,355442.000000,0.005118,0.108591
0.000000,55.154419,355443.000000,0.006069,-0.013479
0.000000,55.154049,355444.000000,0.004991,-0.074515
0.000000,55.154442,355445.000000,0.004950,0.078073
0.000000,55.153702,355446.000000,0.005139,-0.143179
0.000000,55.153790,355447.000000,0.004849,0.017038
0.000000,55.154190,355448.000000,0.005185,0.078073
0.000000,55.154240,355449.000000,0.004924,0.009409
0.000000,55.154991,355450.000000,0.005130,0.146738
0.000000,55.155251,355451.000000,0.004800,0.055185
0.000000,55.155331,355452.000000,0.004902,0.017038
0.000000,55.155041,355453.000000,0.004960,-0.059256
0.000000,55.154789,355454.000000,0.004940,-0.051626
0.000000,55.153931,355455.000000,0.004941,-0.173697
0.000000,55.154530,355456.000000,0.004891,0.123850
0.000000,55.153809,355457.000000,0.004786,-0.150808
0.000000,55.154041,355458.000000,0.004851,0.047556
0.000000,55.154659,355459.000000,0.005352,0.116220
0.000000,55.155750,355460.000000,0.006129,0.177255
0.000000,55.155411,355461.000000,0.005033,-0.066885
0.000000,55.155651,355462.000000,0.005049,0.047556
0.000000,55.156132,355463.000000,0.005082,0.093332
0.000000,55.156559,355464.000000,0.004973,0.085703
0.000000,55.156639,355465.000000,0.004934,0.017038
0.000000,55.156189,355466.000000,0.005016,-0.089773
0.000000,55.155918,355467.000000,0.005238,-0.051626
0.000000,55.156269,355468.000000,0.005040,0.070444
0.000000,55.156582,355469.000000,0.004905,0.062815
0.000000,55.156738,355470.000000,0.004910,0.032297
0.000000,55.157471,355471.000000,0.005002,0.146738
0.000000,55.157001,355472.000000,0.004839,-0.097403
0.000000,55.157349,355473.000000,0.004989,0.070444
0.000000,55.157589,355474.000000,0.005048,0.047556
0.000000,55.157639,355475.000000,0.004999,0.009409
0.000000,55.157410,355476.000000,0.005080,-0.043997
0.000000,55.157688,355477.000000,0.004994,0.055185
0.000000,55.158669,355478.000000,0.006358,0.154367
0.000000,55.159161,355479.000000,0.005278,0.093332
0.000000,55.159859,355480.000000,0.005297,0.131479
0.000000,55.159901,355481.000000,0.004891,0.009409
0.000000,55.160221,355482.000000,0.005078,0.062815
0.000000,55.160160,355483.000000,0.004897,-0.013479
0.000000,55.160130,355484.000000,0.004996,-0.005850
0.000000,55.160580,355485.000000,0.005314,0.085703
0.000000,55.161659,355486.000000,0.005006,0.215402
0.000000,55.162579,355487.000000,0.004970,0.184885
0.000000,55.162670,355488.000000,0.004907,0.017038
0.000000,55.163010,355489.000000,0.004898,0.070444
0.000000,55.163921,355490.000000,0.004938,0.184885
0.000000,55.163891,355491.000000,0.004855,-0.005850
0.000000,55.163670,355492.000000,0.005168,-0.043997
0.000000,55.163639,355493.000000,0.005037,-0.005850
0.000000,55.163799,355494.000000,0.005081,0.032297
0.000000,55.164188,355495.000000,0.005026,0.078073
0.000000,55.164349,355496.000000,0.004903,0.032297
0.000000,55.164780,355497.000000,0.004968,0.085703
0.000000,55.165020,355498.000000,0.005026,0.047556
0.000000,55.164619,355499.000000,0.005344,-0.074515
0.000000,55.165611,355500.000000,0.006064,0.161997
0.000000,55.165661,355501.000000,0.005797,0.009409
0.000000,55.165112,355502.000000,0.005239,-0.105032
0.000000,55.164219,355503.000000,0.004748,-0.188956
0.000000,55.163738,355504.000000,0.004846,-0.097403
0.000000,55.164101,355505.000000,0.005047,0.070444
0.000000,55.164700,355506.000000,0.005216,0.116220
0.000000,55.164749,355507.000000,0.004796,0.009409
0.000000,55.164879,355508.000000,0.005074,0.024668
0.000000,55.164768,355509.000000,0.005020,-0.021109
0.000000,55.164700,355510.000000,0.005007,-0.013479
0.000000,55.165051,355511.000000,0.005038,0.070444
0.000000,55.165371,355512.000000,0.004961,0.062815
0.000000,55.165180,355513.000000,0.004990,-0.036368
0.000000,55.165100,355514.000000,0.006339,-0.013479
0.000000,55.164921,355515.000000,0.004985,-0.036368
0.000000,55.165569,355516.000000,0.004977,0.131479
0.000000,55.165131,355517.000000,0.004887,-0.089773
0.000000,55.164581,355518.000000,0.004949,-0.112662
0.000000,55.164471,355519.000000,0.005176,-0.021109
0.000000,55.165001,355520.000000,0.005277,0.100961
0.000000,55.165161,355521.000000,0.004865,0.032297
0.000000,55.165321,355522.000000,0.005030,0.032297
0.000000,55.165699,355523.000000,0.004895,0.078073
0.000000,55.165668,355524.000000,0.005114,-0.005850
0.000000,55.166000,355525.000000,0.005150,0.062815
0.000000,55.166519,355526.000000,0.005180,0.100961
0.000000,55.166451,355527.000000,0.004783,-0.013479
0.000000,55.166618,355528.000000,0.005024,0.032297
0.000000,55.165871,355529.000000,0.004955,-0.150808
0.000000,55.166180,355530.000000,0.004898,0.062815
